,gen_1_dispatched,gen_2_dispatched,gen_3_dispatched,gen_4_dispatched,gen_5_dispatched,gen_6_dispatched,gen_7_dispatched,gen_8_dispatched,gen_9_dispatched,gen_10_dispatched,Reserve Size,Disturbance Size,ROCOF,Settling Frequency,Nadir
1541,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,786.0,250.0,1.0,254.0,0.115013426821,49.4931061179,49.1176985609
1542,1000.0,0.0,600.0,632.0,254.0,650.0,560.0,540.0,830.0,250.0,20.0,830.0,0.216761892323,49.0117375524,47.37995498
1543,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,519.0,830.0,250.0,30.0,650.0,0.164574843945,49.2316403103,48.2646363802
1544,1340.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,830.0,250.0,1.0,254.0,0.118339922519,49.4616994665,49.0178361722
1545,1000.0,0.0,650.0,632.0,254.0,628.0,560.0,540.0,830.0,250.0,35.0,560.0,0.147414436024,49.3266742341,48.5316567758
1546,1000.0,0.0,645.0,632.0,254.0,650.0,560.0,540.0,830.0,250.0,48.0,632.0,0.164507747347,49.2241823214,48.2039572689
1547,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,820.0,250.0,48.0,632.0,0.163750489152,49.2362754443,48.2074601507
1548,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,764.0,250.0,55.0,540.0,0.145023805636,49.346866293,48.5709743024
1549,1000.0,0.0,650.0,632.0,253.0,650.0,560.0,540.0,830.0,250.0,20.0,830.0,0.215746099349,49.0107796608,47.3705424361
1550,1000.0,0.0,655.0,632.0,254.0,650.0,560.0,540.0,830.0,250.0,25.0,655.0,0.153616704279,49.2298868532,48.2940367657
1551,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,525.0,830.0,250.0,35.0,560.0,0.147581712766,49.2996849014,48.5187018955
1552,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,558.0,830.0,250.0,48.0,632.0,0.164582339966,49.1991908491,48.1855467237
1553,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,834.0,250.0,7500.0,1000.0,0.415661115196,48.9429706468,46.5993434984
1554,1000.0,0.0,650.0,632.0,254.0,650.0,588.0,540.0,830.0,250.0,7500.0,1000.0,0.417640576678,48.888393234,46.5849281398
1555,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,792.0,250.0,600.0,250.0,0.0573143885493,49.585926667,49.585926667
1556,1000.0,0.0,650.0,632.0,254.0,650.0,556.0,540.0,830.0,250.0,7500.0,1000.0,0.41465456993,48.9620730624,46.6030021337
1557,1000.0,0.0,650.0,632.0,254.0,650.0,536.0,540.0,830.0,250.0,20.0,830.0,0.216172005938,49.0618464142,47.3744862454
1558,1080.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,830.0,250.0,20.0,830.0,0.21647698702,48.9206598238,47.6274959272
1559,1000.0,0.0,650.0,500.0,254.0,650.0,560.0,540.0,830.0,250.0,180.0,500.0,0.140639839145,49.304055408,48.1820821948
1560,1000.0,0.0,650.0,632.0,248.0,650.0,560.0,540.0,830.0,250.0,30.0,650.0,0.151177016628,49.2688411752,48.3069918834
1561,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,780.0,250.0,55.0,540.0,0.143977301029,49.3836202408,48.5792028508
1562,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,788.0,250.0,48.0,632.0,0.162737563567,49.2978672105,48.2178848136
1563,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,840.0,250.0,35.0,560.0,0.149015221201,49.2837376815,48.4975643204
1564,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,486.0,830.0,250.0,600.0,250.0,0.0574666252519,49.5176580913,49.5176580913
1565,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,567.0,830.0,250.0,28.0,567.0,0.152223204941,49.2982138841,48.466224434
1566,1000.0,0.0,650.0,632.0,241.0,650.0,560.0,540.0,830.0,250.0,48.0,632.0,0.162372512726,49.2826080206,48.2135340104
1567,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,504.0,830.0,250.0,91.0,504.0,0.134671669381,49.419365793,48.5693566762
1568,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,844.0,250.0,35.0,560.0,0.1496970137,49.2765248594,48.4865248757
1569,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,501.0,830.0,250.0,30.0,650.0,0.164622828856,49.2243711172,48.2400877429
1570,1000.0,0.0,650.0,632.0,236.0,650.0,560.0,540.0,830.0,250.0,30.0,650.0,0.162710164297,49.3082415155,48.2833071752
1571,1000.0,0.0,650.0,632.0,254.0,650.0,520.0,540.0,830.0,250.0,600.0,250.0,0.0573118074532,49.5433922826,49.5433922826
1572,1280.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,830.0,250.0,7220.0,1280.0,0.577747909242,46.9802291554,45.5234612623
1573,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,806.0,250.0,35.0,560.0,0.146253531675,49.3463349725,48.5411308992
1574,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,802.0,250.0,1.0,254.0,0.115124225324,49.4931916688,49.1151837428
1575,1000.0,0.0,650.0,632.0,254.0,660.0,560.0,540.0,830.0,250.0,600.0,250.0,0.0571430139525,49.5062184736,49.5062184736
1576,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,501.0,830.0,250.0,94.0,501.0,0.133835862881,49.4269286063,48.5692285206
1577,1000.0,0.0,650.0,632.0,254.0,650.0,504.0,540.0,830.0,250.0,55.0,540.0,0.144930519995,49.3132438044,48.506421617
1578,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,766.0,250.0,55.0,540.0,0.144840624751,49.3511780386,48.572407567
1579,940.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,830.0,250.0,1.0,254.0,0.116418312125,49.4539797912,48.8397102601
1580,1000.0,0.0,640.0,632.0,254.0,650.0,560.0,540.0,830.0,250.0,7500.0,1000.0,0.414879348616,48.9784738411,46.6080827048
1581,1000.0,0.0,650.0,632.0,254.0,636.0,560.0,540.0,830.0,250.0,20.0,830.0,0.21576235954,49.0551828945,47.3710518769
1582,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,555.0,830.0,250.0,7500.0,1000.0,0.414695156473,48.9192806833,46.6041399375
1583,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,576.0,830.0,250.0,35.0,560.0,0.147884896819,49.2825232361,48.4090649378
1584,1000.0,0.0,650.0,530.0,254.0,650.0,560.0,540.0,830.0,250.0,600.0,250.0,0.0631862005408,49.2261844303,49.2261844303
1585,1000.0,0.0,650.0,632.0,254.0,650.0,536.0,540.0,830.0,250.0,7500.0,1000.0,0.416466323724,48.9887409069,46.605130579
1586,1000.0,0.0,650.0,632.0,254.0,656.0,560.0,540.0,830.0,250.0,55.0,540.0,0.144812398681,49.328535813,48.5391249816
1587,1000.0,0.0,665.0,632.0,254.0,650.0,560.0,540.0,830.0,250.0,15.0,665.0,0.156040686796,49.2102395247,48.2818651009
1588,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,756.0,250.0,30.0,650.0,0.165650950643,49.2287975009,48.2795678752
1589,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,802.0,250.0,600.0,250.0,0.0572797923607,49.5858839637,49.5858839637
1590,1000.0,0.0,650.0,632.0,254.0,650.0,564.0,540.0,830.0,250.0,30.0,650.0,0.164560006276,49.2203923518,48.2649777831
1591,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,507.0,830.0,250.0,30.0,650.0,0.164605067957,49.2383304936,48.2506411606
1592,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,832.0,250.0,35.0,560.0,0.147799642539,49.2972732336,48.5142861268
1593,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,486.0,830.0,250.0,35.0,560.0,0.147898398978,49.2884764202,48.403087663
1594,1000.0,0.0,650.0,632.0,235.0,650.0,560.0,540.0,830.0,250.0,30.0,650.0,0.151215864243,49.3101348533,48.3112780731
1595,1000.0,0.0,650.0,632.0,236.0,650.0,560.0,540.0,830.0,250.0,48.0,632.0,0.162258969359,49.3005813805,48.2144639697
1596,1000.0,0.0,650.0,600.0,254.0,650.0,560.0,540.0,830.0,250.0,7500.0,1000.0,0.418419985648,48.9604264129,46.5966532026
1597,880.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,830.0,250.0,30.0,650.0,0.178024236843,49.14801643,47.6139993712
1598,1000.0,0.0,650.0,520.0,254.0,650.0,560.0,540.0,830.0,250.0,1.0,254.0,0.12373819217,49.3635129977,48.7228373737
1599,1000.0,0.0,650.0,632.0,244.0,650.0,560.0,540.0,830.0,250.0,20.0,830.0,0.213927942534,49.0768202258,47.3747404116
1600,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,794.0,250.0,30.0,650.0,0.151801290816,49.3254226519,48.3171097304
1601,1000.0,0.0,635.0,632.0,254.0,650.0,560.0,540.0,830.0,250.0,7500.0,1000.0,0.415250498462,48.9898284544,46.6106368077
1602,1000.0,0.0,650.0,632.0,254.0,604.0,560.0,540.0,830.0,250.0,7500.0,1000.0,0.419168215456,48.9669986946,46.5886874817
1603,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,808.0,250.0,1.0,254.0,0.11517622609,49.4944038797,49.1042239331
1604,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,762.0,250.0,88.0,762.0,0.198988451676,49.0838843714,47.3662542725
1605,1000.0,0.0,650.0,632.0,254.0,628.0,560.0,540.0,830.0,250.0,30.0,650.0,0.152810831565,49.281978549,48.3055569622
1606,1000.0,0.0,650.0,632.0,233.0,650.0,560.0,540.0,830.0,250.0,7500.0,1000.0,0.414036689713,48.9575719717,46.6038050504
1607,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,489.0,830.0,250.0,20.0,830.0,0.216649347428,48.8986618375,47.3435600911
1608,1000.0,0.0,650.0,632.0,254.0,628.0,560.0,540.0,830.0,250.0,20.0,830.0,0.215784056995,49.0820227179,47.3705500547
1609,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,516.0,830.0,250.0,1.0,254.0,0.115808017534,49.4639528113,49.0184185608
1610,1000.0,0.0,650.0,530.0,254.0,650.0,560.0,540.0,830.0,250.0,7500.0,1000.0,0.441578747261,48.8047124035,46.5236930685
1611,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,513.0,830.0,250.0,35.0,560.0,0.147580172271,49.3059204213,48.5032270494
1612,920.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,830.0,250.0,55.0,540.0,0.148346157113,49.3384886686,48.137640018
1613,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,576.0,830.0,250.0,1.0,254.0,0.115863973624,49.4576502091,48.9037278407
1614,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,830.0,250.0,7500.0,1000.0,0.414596200653,48.952398202,46.6018148667
1615,1000.0,0.0,650.0,632.0,254.0,650.0,524.0,540.0,830.0,250.0,1.0,254.0,0.115777001501,49.4619639238,49.0424679972
1616,1000.0,0.0,620.0,632.0,254.0,650.0,560.0,540.0,830.0,250.0,20.0,830.0,0.215812104361,49.0843870582,47.3802874517
1617,1000.0,0.0,650.0,632.0,254.0,650.0,528.0,540.0,830.0,250.0,7500.0,1000.0,0.417654008464,48.970209653,46.6038984659
1618,1000.0,0.0,650.0,520.0,254.0,650.0,560.0,540.0,830.0,250.0,160.0,520.0,0.142472353527,49.3071082685,48.1901684291
1619,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,558.0,830.0,250.0,1.0,254.0,0.115825756563,49.4691933781,48.9717452461
1620,1000.0,0.0,650.0,632.0,254.0,650.0,532.0,540.0,830.0,250.0,30.0,650.0,0.152940693638,49.2577453387,48.3062286885
1621,980.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,830.0,250.0,48.0,632.0,0.164602105353,49.2406956839,48.101475248
1622,1000.0,0.0,650.0,632.0,254.0,650.0,532.0,540.0,830.0,250.0,20.0,830.0,0.216181671831,49.0474165682,47.3743759697
1623,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,573.0,830.0,250.0,600.0,250.0,0.05696647632,49.5196413018,49.5196413018
1624,1000.0,0.0,650.0,632.0,247.0,650.0,560.0,540.0,830.0,250.0,600.0,250.0,0.0568377946022,49.582404909,49.582404909
1625,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,800.0,250.0,7500.0,1000.0,0.411357732011,48.9558385916,46.612628525
1626,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,561.0,830.0,250.0,48.0,632.0,0.16458771427,49.1924338518,48.1814462372
1627,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,818.0,250.0,55.0,540.0,0.144080479531,49.3634093813,48.5664533014
1628,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,522.0,830.0,250.0,35.0,560.0,0.147580630917,49.3005099677,48.5162136678
1629,1080.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,830.0,250.0,600.0,250.0,0.0570767875703,49.5357354444,49.5357354444
1630,1200.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,830.0,250.0,30.0,650.0,0.144811054674,49.2328436672,48.3572426863
1631,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,800.0,250.0,30.0,650.0,0.151742065844,49.3107502125,48.3162066681
1632,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,555.0,830.0,250.0,30.0,650.0,0.152077879768,49.2429491091,48.2855252319
1633,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,480.0,830.0,250.0,48.0,632.0,0.165591515351,49.1561597669,48.1123318119
1634,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,830.0,290.0,560.0,290.0,0.0679766187725,49.3962638497,49.3962638497
1635,1000.0,0.0,650.0,550.0,254.0,650.0,560.0,540.0,830.0,250.0,35.0,560.0,0.151767047632,49.2197277276,48.3645449108
1636,1000.0,0.0,650.0,632.0,235.0,650.0,560.0,540.0,830.0,250.0,35.0,560.0,0.145827600271,49.3605370391,48.5389673319
1637,1000.0,0.0,670.0,632.0,254.0,650.0,560.0,540.0,830.0,250.0,48.0,632.0,0.16589612502,49.1664516258,48.1697642244
1638,1000.0,0.0,650.0,610.0,254.0,650.0,560.0,540.0,830.0,250.0,30.0,650.0,0.164576412616,49.2335870436,48.2744437445
1639,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,764.0,250.0,600.0,250.0,0.057408220187,49.5516883993,49.5516883993
1640,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,830.0,250.0,48.0,632.0,0.164561470557,49.2114446977,48.1992474826
1641,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,830.0,305.0,35.0,560.0,0.147878600905,49.297889333,48.542092374
1642,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,806.0,250.0,30.0,650.0,0.151679203099,49.2967092147,48.3145599274
1643,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,772.0,250.0,35.0,560.0,0.14637548868,49.3263102811,48.5409229814
1644,1000.0,0.0,650.0,632.0,254.0,624.0,560.0,540.0,830.0,250.0,30.0,650.0,0.152879845125,49.2818230284,48.3050890273
1645,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,838.0,250.0,48.0,632.0,0.165770977098,49.1932610604,48.1903487892
1646,1000.0,0.0,650.0,632.0,254.0,650.0,568.0,540.0,830.0,250.0,30.0,650.0,0.164613284479,49.2115631637,48.2598677372
1647,1000.0,0.0,650.0,632.0,247.0,650.0,560.0,540.0,830.0,250.0,30.0,650.0,0.151109469834,49.2737004284,48.3080046598
1648,1000.0,0.0,650.0,620.0,254.0,650.0,560.0,540.0,830.0,250.0,600.0,250.0,0.0572305464127,49.5427070886,49.5427070886
1649,1140.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,830.0,250.0,7360.0,1140.0,0.49492426782,48.664171717,46.3550836972
1650,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,830.0,275.0,20.0,830.0,0.216468962448,48.9531469616,47.4899577844
1651,920.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,830.0,250.0,7580.0,920.0,0.381425834786,48.9260927142,46.5570648713
1652,1000.0,0.0,650.0,632.0,254.0,650.0,568.0,540.0,830.0,250.0,48.0,632.0,0.164620644255,49.1930534338,48.1914229444
1653,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,516.0,830.0,250.0,30.0,650.0,0.152830178598,49.2444979263,48.2901471123
1654,1000.0,0.0,605.0,632.0,254.0,650.0,560.0,540.0,830.0,250.0,35.0,560.0,0.147572123786,49.3081422245,48.533614501
1655,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,564.0,830.0,250.0,31.0,564.0,0.151387432492,49.3024291231,48.4783833769
1656,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,802.0,250.0,30.0,650.0,0.15172150517,49.305958391,48.3157357026
1657,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,774.0,250.0,35.0,560.0,0.146252535789,49.3302819649,48.5418231441
1658,1000.0,0.0,650.0,632.0,254.0,660.0,560.0,540.0,830.0,250.0,30.0,650.0,0.152579227615,49.2197891012,48.2882147518
1659,860.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,830.0,250.0,20.0,830.0,0.23422018259,47.0385036595,46.5740243864
1660,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,780.0,250.0,1.0,254.0,0.114981558566,49.4886784922,49.1120370211
1661,1000.0,0.0,650.0,540.0,254.0,650.0,560.0,540.0,830.0,250.0,30.0,650.0,0.171371809763,49.1246013547,48.1230263111
1662,1000.0,0.0,650.0,632.0,254.0,650.0,524.0,540.0,830.0,250.0,30.0,650.0,0.164395289049,49.2408623967,48.2781503691
1663,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,830.0,410.0,20.0,830.0,0.217890054632,48.1986835663,47.6032354368
1664,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,798.0,250.0,35.0,560.0,0.146148990152,49.364405768,48.5440544562
1665,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,838.0,250.0,600.0,250.0,0.0571681368375,49.512469327,49.512469327
1666,1000.0,0.0,650.0,650.0,254.0,650.0,560.0,540.0,830.0,250.0,20.0,830.0,0.21637883206,48.9385409795,47.3631686607
1667,1000.0,0.0,650.0,632.0,254.0,650.0,516.0,540.0,830.0,250.0,30.0,650.0,0.164376061134,49.2229291811,48.2724837223
1668,1120.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,830.0,250.0,48.0,632.0,0.16489396535,49.1967024221,48.2792580387
1669,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,752.0,250.0,48.0,632.0,0.165985298584,49.2021724934,48.2068214165
1670,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,830.0,250.0,600.0,250.0,0.057181843392,49.5426496116,49.5426496116
1671,1000.0,0.0,650.0,550.0,254.0,650.0,560.0,540.0,830.0,250.0,30.0,650.0,0.15820698516,49.1488417712,48.183829959
1672,1000.0,0.0,610.0,632.0,254.0,650.0,560.0,540.0,830.0,250.0,7500.0,1000.0,0.418577475531,48.9917020728,46.6160294445
1673,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,830.0,200.0,30.0,650.0,0.16492210214,49.2573796314,48.0161891907
1674,1000.0,0.0,650.0,632.0,233.0,650.0,560.0,540.0,830.0,250.0,30.0,650.0,0.151266098586,49.3004373913,48.3102451669
1675,1240.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,830.0,250.0,20.0,830.0,0.216662713502,48.9197130605,47.6051554958
1676,1000.0,0.0,650.0,632.0,245.0,650.0,560.0,540.0,830.0,250.0,55.0,540.0,0.143095958198,49.3772689628,48.5694900327
1677,1000.0,0.0,650.0,632.0,254.0,640.0,560.0,540.0,830.0,250.0,40.0,640.0,0.161668983623,49.2535866994,48.2756066683
1678,1000.0,0.0,650.0,632.0,254.0,650.0,548.0,540.0,830.0,250.0,7500.0,1000.0,0.415139678762,48.9822893889,46.604657629
1679,1080.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,830.0,250.0,55.0,540.0,0.145108005518,49.3349372088,48.5641937192
1680,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,772.0,250.0,7500.0,1000.0,0.414004949419,48.975407756,46.6110594785
1681,1000.0,0.0,650.0,520.0,254.0,650.0,560.0,540.0,830.0,250.0,20.0,830.0,0.22824167162,48.7708698491,47.2887016221
1682,1140.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,830.0,250.0,30.0,650.0,0.147417918174,49.2316162215,48.3585028328
1683,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,522.0,830.0,250.0,7500.0,1000.0,0.416126123403,48.9562705437,46.5942383586
1684,1300.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,830.0,250.0,30.0,650.0,0.167419526121,49.2189105079,48.3277175409
1685,1000.0,0.0,650.0,640.0,254.0,650.0,560.0,540.0,830.0,250.0,35.0,560.0,0.147622178351,49.2877589017,48.5047623721
1686,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,486.0,830.0,250.0,48.0,632.0,0.165076332189,49.1679232252,48.1366594774
1687,1000.0,0.0,650.0,632.0,237.0,650.0,560.0,540.0,830.0,250.0,48.0,632.0,0.162281173134,49.3036934425,48.2145158496
1688,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,489.0,830.0,250.0,600.0,250.0,0.0574528142214,49.5321486019,49.5321486019
1689,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,762.0,250.0,55.0,540.0,0.145240356367,49.3426341241,48.5694064914
1690,1000.0,0.0,650.0,632.0,254.0,624.0,560.0,540.0,830.0,250.0,55.0,540.0,0.144668446109,49.3601532399,48.5653743367
1691,1000.0,0.0,650.0,510.0,254.0,650.0,560.0,540.0,830.0,250.0,35.0,560.0,0.159435796019,49.1553694328,48.1971987732
1692,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,830.0,365.0,1.0,254.0,0.116355252125,49.4629862122,49.0191079451
1693,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,495.0,830.0,250.0,48.0,632.0,0.164591864536,49.1871728708,48.1609605499
1694,1000.0,0.0,650.0,632.0,252.0,650.0,560.0,540.0,830.0,250.0,30.0,650.0,0.163931506449,49.2389581991,48.272769068
1695,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,784.0,250.0,600.0,250.0,0.0573417188024,49.5859736712,49.5859736712
1696,1320.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,830.0,250.0,1.0,254.0,0.118132867398,49.4616402855,49.0176457437
1697,980.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,830.0,250.0,20.0,830.0,0.215956035976,49.0556434883,47.2632343679
1698,1000.0,0.0,650.0,632.0,254.0,650.0,564.0,540.0,830.0,250.0,31.0,564.0,0.148748688196,49.2941905542,48.5114035054
1699,1000.0,0.0,650.0,632.0,233.0,650.0,560.0,540.0,830.0,250.0,55.0,540.0,0.143026338806,49.3988555877,48.5721839355
1700,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,830.0,250.0,48.0,632.0,0.164561470557,49.2114446977,48.1992474826
1701,1000.0,0.0,645.0,632.0,254.0,650.0,560.0,540.0,830.0,250.0,20.0,830.0,0.21590136047,49.0229168841,47.37253697
1702,1000.0,0.0,650.0,632.0,250.0,650.0,560.0,540.0,830.0,250.0,600.0,250.0,0.0568207182416,49.5677450372,49.5677450372
1703,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,504.0,830.0,250.0,7500.0,1000.0,0.418268586077,48.910755238,46.5806218863
1704,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,760.0,250.0,600.0,250.0,0.0575922085926,49.5380544311,49.5380544311
1705,1000.0,0.0,650.0,632.0,254.0,650.0,548.0,540.0,830.0,250.0,47.0,548.0,0.144149147636,49.3217349724,48.5301865059
1706,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,480.0,830.0,250.0,600.0,250.0,0.0574935940548,49.4886165133,49.4886165133
1707,940.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,830.0,250.0,35.0,560.0,0.148720091153,49.3077137596,48.2154600268
1708,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,486.0,830.0,250.0,20.0,830.0,0.21690637782,48.8895926264,47.3404080067
1709,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,798.0,250.0,48.0,632.0,0.162861850983,49.3002766583,48.216879991
1710,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,790.0,250.0,55.0,540.0,0.143993909492,49.4045812115,48.5805980447
1711,1000.0,0.0,650.0,630.0,254.0,650.0,560.0,540.0,830.0,250.0,600.0,250.0,0.0571902207308,49.5426557309,49.5426557309
1712,980.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,830.0,250.0,30.0,650.0,0.164595936177,49.2561371115,48.1730719414
1713,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,754.0,250.0,96.0,754.0,0.198097547039,49.0833540389,47.3640258723
1714,1000.0,0.0,650.0,632.0,235.0,650.0,560.0,540.0,830.0,250.0,30.0,650.0,0.162707835451,49.3031727599,48.2830369972
1715,840.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,830.0,250.0,7660.0,840.0,0.366663226558,48.8905202881,46.4738355705
1716,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,762.0,250.0,30.0,650.0,0.164633311776,49.243079691,48.2828842431
1717,1000.0,0.0,650.0,632.0,254.0,650.0,540.0,540.0,830.0,250.0,30.0,650.0,0.164449950731,49.2482564088,48.2810260335
1718,1000.0,0.0,650.0,632.0,252.0,650.0,560.0,540.0,830.0,250.0,30.0,650.0,0.151829572764,49.2496543381,48.3017048237
1719,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,788.0,250.0,600.0,250.0,0.0573280969595,49.5859487374,49.5859487374
1720,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,549.0,830.0,250.0,30.0,650.0,0.152211768732,49.2483960924,48.2923479002
1721,1000.0,0.0,650.0,632.0,254.0,650.0,528.0,540.0,830.0,250.0,20.0,830.0,0.216190516717,49.03271531,47.3739938991
1722,1000.0,0.0,650.0,632.0,254.0,600.0,560.0,540.0,830.0,250.0,55.0,540.0,0.144644673206,49.3388013662,48.5473504393
1723,1000.0,0.0,650.0,632.0,253.0,650.0,560.0,540.0,830.0,250.0,48.0,632.0,0.164227195959,49.2162834998,48.2010147372
1724,960.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,830.0,250.0,55.0,540.0,0.144405184266,49.3932087576,48.3602057132
1725,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,570.0,830.0,250.0,7500.0,1000.0,0.415848356877,48.8894381577,46.6020745045
1726,1000.0,0.0,650.0,632.0,236.0,650.0,560.0,540.0,830.0,250.0,600.0,250.0,0.0568936719658,49.5941485628,49.5941485628
1727,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,830.0,275.0,30.0,650.0,0.164591565285,49.2181482991,48.3437651201
1728,1000.0,0.0,650.0,632.0,239.0,650.0,560.0,540.0,830.0,250.0,16.0,239.0,0.107608710554,49.5048515854,49.1145709316
1729,980.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,830.0,250.0,55.0,540.0,0.144560747802,49.3582573247,48.4637053114
